2025-06-05 01:56:05,488 - Script started.
2025-06-05 01:56:05,539 - Using device: cuda
2025-06-05 01:56:05,555 - Loaded training dataset with 1356 samples.
2025-06-05 01:56:05,555 - Loaded validation dataset with 290 samples.
2025-06-05 01:56:06,293 - Encoder initialized.
2025-06-05 01:56:06,294 - Encoder has 19,217,408 parameters.
2025-06-05 01:56:07,067 - Loaded checkpoint from /data/ckpt-distillation-256/student-final.pt.
2025-06-05 01:56:07,070 - Classifier initialized.
2025-06-05 01:56:07,070 - Classifier has 132,610 parameters.
2025-06-05 01:56:07,071 - Training started.
2025-06-05 01:56:07,071 - Training Parameters - Batch Size: 128, Epochs: 300, Encoder embed_dim: 256, Classifier input_dim: 256
2025-06-05 02:46:26,468 - Epoch 86: Training Loss: 0.310899, Validation Loss: 0.351323, Training Accuracy: 86.36, Validation Accuracy: 85.86, Learning Rate: 0.000044878020, Time: 39.25s
2025-06-05 02:47:02,429 - Epoch 87: Training Loss: 0.310374, Validation Loss: 0.347864, Training Accuracy: 86.58, Validation Accuracy: 87.24, Learning Rate: 0.000044700269, Time: 35.96s
2025-06-05 02:47:40,170 - Epoch 88: Training Loss: 0.309869, Validation Loss: 0.344285, Training Accuracy: 87.02, Validation Accuracy: 86.90, Learning Rate: 0.000044519851, Time: 37.74s
2025-06-05 02:48:16,822 - Epoch 89: Training Loss: 0.309241, Validation Loss: 0.348374, Training Accuracy: 85.84, Validation Accuracy: 85.86, Learning Rate: 0.000044336790, Time: 36.65s
2025-06-05 02:48:53,902 - Epoch 90: Training Loss: 0.308456, Validation Loss: 0.340541, Training Accuracy: 86.73, Validation Accuracy: 87.24, Learning Rate: 0.000044151111, Time: 37.08s
2025-06-05 02:49:32,348 - Epoch 91: Training Loss: 0.307238, Validation Loss: 0.345347, Training Accuracy: 85.99, Validation Accuracy: 86.21, Learning Rate: 0.000043962840, Time: 38.45s
2025-06-05 02:50:10,590 - Epoch 92: Training Loss: 0.306517, Validation Loss: 0.340298, Training Accuracy: 86.73, Validation Accuracy: 87.24, Learning Rate: 0.000043772001, Time: 38.24s
2025-06-05 02:50:49,029 - Epoch 93: Training Loss: 0.306442, Validation Loss: 0.341700, Training Accuracy: 86.50, Validation Accuracy: 86.55, Learning Rate: 0.000043578621, Time: 38.44s
2025-06-05 02:51:27,233 - Epoch 94: Training Loss: 0.305959, Validation Loss: 0.337731, Training Accuracy: 86.95, Validation Accuracy: 87.24, Learning Rate: 0.000043382725, Time: 38.20s
2025-06-05 02:52:04,445 - Epoch 95: Training Loss: 0.302738, Validation Loss: 0.341686, Training Accuracy: 86.87, Validation Accuracy: 86.21, Learning Rate: 0.000043184341, Time: 37.21s
2025-06-05 02:52:43,540 - Epoch 96: Training Loss: 0.304185, Validation Loss: 0.337400, Training Accuracy: 86.50, Validation Accuracy: 87.24, Learning Rate: 0.000042983495, Time: 39.09s
2025-06-05 02:53:19,797 - Epoch 97: Training Loss: 0.303401, Validation Loss: 0.338278, Training Accuracy: 86.95, Validation Accuracy: 86.21, Learning Rate: 0.000042780214, Time: 36.26s
2025-06-05 02:53:56,424 - Epoch 98: Training Loss: 0.302210, Validation Loss: 0.335659, Training Accuracy: 86.36, Validation Accuracy: 86.55, Learning Rate: 0.000042574526, Time: 36.63s
2025-06-05 02:54:32,742 - Epoch 99: Training Loss: 0.300826, Validation Loss: 0.333898, Training Accuracy: 86.95, Validation Accuracy: 87.24, Learning Rate: 0.000042366459, Time: 36.32s
2025-06-05 02:55:10,338 - Epoch 100: Training Loss: 0.299426, Validation Loss: 0.334986, Training Accuracy: 86.87, Validation Accuracy: 87.59, Learning Rate: 0.000042156041, Time: 37.60s
2025-06-05 02:55:48,281 - Epoch 101: Training Loss: 0.300887, Validation Loss: 0.334097, Training Accuracy: 86.95, Validation Accuracy: 87.24, Learning Rate: 0.000041943300, Time: 37.94s
2025-06-05 02:56:25,517 - Epoch 102: Training Loss: 0.299711, Validation Loss: 0.329937, Training Accuracy: 86.95, Validation Accuracy: 87.24, Learning Rate: 0.000041728265, Time: 37.24s
2025-06-05 02:57:02,550 - Epoch 103: Training Loss: 0.299447, Validation Loss: 0.333843, Training Accuracy: 86.43, Validation Accuracy: 86.90, Learning Rate: 0.000041510966, Time: 37.03s
2025-06-05 02:57:38,267 - Epoch 104: Training Loss: 0.299346, Validation Loss: 0.330021, Training Accuracy: 86.50, Validation Accuracy: 86.90, Learning Rate: 0.000041291431, Time: 35.72s
2025-06-05 02:58:15,881 - Epoch 105: Training Loss: 0.296105, Validation Loss: 0.332487, Training Accuracy: 86.65, Validation Accuracy: 87.93, Learning Rate: 0.000041069690, Time: 37.61s
